0 ,0.9607988196043958,
1,0.9624930925038901,
2,0.9640475715286516,
3,0.965527149200592,
4,0.9667402687609916,
5,0.967822483613636,
6,0.9688826990432385,
7,0.9699129118122767,
8,0.9709234254981607,
9,0.9718524438925915,
10,0.9727553958544692,
11,0.9736148933674247,
12,0.9744570571431989,
13,0.9752552551055302,
14,0.9759983503885341,
15,0.976713195800931,
16,0.9773979638802429,
17,0.9780611377179071,
18,0.978670626486967,
19,0.979194822545027,
20,0.9796040414078396,
21,0.9799805902275958,
22,0.9803517418863883,
23,0.9806702222486336,
24,0.9808627038775122,
25,0.9809373465577943,
26,0.9809373465577943,
27,0.9809373465577943,
28,0.9809373465577943,
29,0.9809373465577943,
30,0.9809373465577943,
31,0.9809373465577943,
32,0.9809373465577943,
33,0.9809373465577943,
34,0.9809373465577943,
35,0.9809373465577943,
36,0.9809373465577943,
37,0.9809373465577943,
38,0.9809373465577943,
39,0.9809373465577943,
40,0.9809373465577943,
41,0.9809373465577943,
42,0.9809373465577943,
43,0.9809373465577943,
44,0.9809373465577943,
45,0.9809373465577943,
46,0.9809373465577943,
47,0.9809373465577943,
48,0.9809373465577943,
49,0.9809373465577943,
50,0.9809373465577943,
51,0.9809373465577943,
52,0.9809373465577943,
53,0.9809373465577943,
54,0.9809373465577943,
55,0.9809373465577943,

